Sample_ID_1	Sample_ID_2	Population_1	Population_2	CHRType	K	Value
15101	KAZ14057	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15102	KAZ14057	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15103	KAZ14057	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15104	KAZ14057	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15105	KAZ14057	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15106	KAZ14057	KAZ14001	Chokpak	Error	Allosome	K = 7	-0.019128
15107	KAZ14057	KAZ14003	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15108	KAZ14057	KAZ14032	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15109	KAZ14057	KAZ14035	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15110	KAZ14057	KAZ14053	Chokpak	Error	Allosome	K = 7	0.032023
15111	KAZ14057	KAZ14054	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15112	KAZ14057	KAZ14055	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15113	KAZ14057	KAZ14057	Chokpak	Error	Allosome	K = 7	NA
15114	KAZ14057	KAZ14059	Chokpak	Error	Allosome	K = 7	-0.011633
15115	KAZ14057	KAZ14061	Chokpak	Error	Allosome	K = 7	0.007697
15116	KAZ14057	Lesina_280	Chokpak	Lesina	Allosome	K = 7	0.009773
15117	KAZ14057	Lesina_281	Chokpak	Lesina	Allosome	K = 7	-0.053062
15118	KAZ14057	Lesina_282	Chokpak	Lesina	Allosome	K = 7	0.000939
15119	KAZ14057	Lesina_285	Chokpak	Lesina	Allosome	K = 7	-0.029083
15120	KAZ14057	Lesina_286	Chokpak	Lesina	Allosome	K = 7	0.030704
15121	KAZ14057	Lesina_287	Chokpak	Lesina	Allosome	K = 7	0.016708
15122	KAZ14057	Lesina_288	Chokpak	Lesina	Allosome	K = 7	0.019536
15123	KAZ14057	Lesina_289	Chokpak	Lesina	Allosome	K = 7	-0.007726
15124	KAZ14057	Lesina_292	Chokpak	Lesina	Allosome	K = 7	0.024924
15125	KAZ14057	Lesina_295	Chokpak	Lesina	Allosome	K = 7	0.009089
15126	KAZ14057	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 7	0.044206
15127	KAZ14057	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 7	-0.041772
15128	KAZ14057	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 7	-0.009895
15129	KAZ14057	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 7	0.031638
15130	KAZ14057	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 7	0.003482
15131	KAZ14057	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 7	0.005776
15132	KAZ14057	PI22NLD0001M	Chokpak	Error	Allosome	K = 7	-0.03396
15133	KAZ14001	Crotone517	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15134	KAZ14001	Crotone505	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15135	KAZ14001	Crotone518	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15136	KAZ14001	Crotone510	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15137	KAZ14001	Crotone500	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15138	KAZ14001	Crotone502	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15139	KAZ14001	Crotone501	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15140	KAZ14001	Crotone514	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15141	KAZ14001	Crotone498	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15142	KAZ14001	Crotone512	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15143	KAZ14001	FR046	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15144	KAZ14001	FR049	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15145	KAZ14001	FR051	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15146	KAZ14001	FR063	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15147	KAZ14001	FR064	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15148	KAZ14001	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15149	KAZ14001	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15150	KAZ14001	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15151	KAZ14001	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15152	KAZ14001	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15153	KAZ14001	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15154	KAZ14001	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15155	KAZ14001	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15156	KAZ14001	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15157	KAZ14001	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15158	KAZ14001	KAZ14001	Chokpak	Error	Allosome	K = 7	NA
15159	KAZ14001	KAZ14003	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15160	KAZ14001	KAZ14032	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15161	KAZ14001	KAZ14035	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15162	KAZ14001	KAZ14053	Chokpak	Error	Allosome	K = 7	0.008701
15163	KAZ14001	KAZ14054	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15164	KAZ14001	KAZ14055	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15165	KAZ14001	KAZ14057	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15166	KAZ14001	KAZ14059	Chokpak	Error	Allosome	K = 7	0.01838
15167	KAZ14001	KAZ14061	Chokpak	Error	Allosome	K = 7	0.027749
15168	KAZ14001	Lesina_280	Chokpak	Lesina	Allosome	K = 7	0.051971
15169	KAZ14001	Lesina_281	Chokpak	Lesina	Allosome	K = 7	-0.026269
15170	KAZ14001	Lesina_282	Chokpak	Lesina	Allosome	K = 7	-0.008501
15171	KAZ14001	Lesina_285	Chokpak	Lesina	Allosome	K = 7	-0.059146
15172	KAZ14001	Lesina_286	Chokpak	Lesina	Allosome	K = 7	0.053675
15173	KAZ14001	Lesina_287	Chokpak	Lesina	Allosome	K = 7	-0.036164
15174	KAZ14001	Lesina_288	Chokpak	Lesina	Allosome	K = 7	0.008836
15175	KAZ14001	Lesina_289	Chokpak	Lesina	Allosome	K = 7	-0.047082
15176	KAZ14001	Lesina_292	Chokpak	Lesina	Allosome	K = 7	0.052632
15177	KAZ14001	Lesina_295	Chokpak	Lesina	Allosome	K = 7	-0.021912
15178	KAZ14001	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 7	-0.012654
15179	KAZ14001	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 7	0.00838
15180	KAZ14001	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 7	0.002339
15181	KAZ14001	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 7	0.021527
15182	KAZ14001	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 7	0.020175
15183	KAZ14001	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 7	-0.031372
15184	KAZ14001	PI22NLD0001M	Chokpak	Error	Allosome	K = 7	-0.00758
15185	KAZ14053	Crotone517	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15186	KAZ14053	Crotone505	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15187	KAZ14053	Crotone518	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15188	KAZ14053	Crotone510	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15189	KAZ14053	Crotone500	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15190	KAZ14053	Crotone502	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15191	KAZ14053	Crotone501	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15192	KAZ14053	Crotone514	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15193	KAZ14053	Crotone498	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15194	KAZ14053	Crotone512	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15195	KAZ14053	FR046	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15196	KAZ14053	FR049	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15197	KAZ14053	FR051	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15198	KAZ14053	FR063	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15199	KAZ14053	FR064	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15200	KAZ14053	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15201	KAZ14053	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15202	KAZ14053	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15203	KAZ14053	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15204	KAZ14053	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15205	KAZ14053	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15206	KAZ14053	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15207	KAZ14053	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15208	KAZ14053	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15209	KAZ14053	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15210	KAZ14053	KAZ14001	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15211	KAZ14053	KAZ14003	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15212	KAZ14053	KAZ14032	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15213	KAZ14053	KAZ14035	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15214	KAZ14053	KAZ14053	Chokpak	Error	Allosome	K = 7	NA
15215	KAZ14053	KAZ14054	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15216	KAZ14053	KAZ14055	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15217	KAZ14053	KAZ14057	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15218	KAZ14053	KAZ14059	Chokpak	Error	Allosome	K = 7	-0.025206
15219	KAZ14053	KAZ14061	Chokpak	Error	Allosome	K = 7	0.025102
15220	KAZ14053	Lesina_280	Chokpak	Lesina	Allosome	K = 7	-0.018745
15221	KAZ14053	Lesina_281	Chokpak	Lesina	Allosome	K = 7	0.066125
15222	KAZ14053	Lesina_282	Chokpak	Lesina	Allosome	K = 7	-0.046879
15223	KAZ14053	Lesina_285	Chokpak	Lesina	Allosome	K = 7	0.015986
15224	KAZ14053	Lesina_286	Chokpak	Lesina	Allosome	K = 7	0.002628
15225	KAZ14053	Lesina_287	Chokpak	Lesina	Allosome	K = 7	0.033926
15226	KAZ14053	Lesina_288	Chokpak	Lesina	Allosome	K = 7	0.040657
15227	KAZ14053	Lesina_289	Chokpak	Lesina	Allosome	K = 7	-0.015952
15228	KAZ14053	Lesina_292	Chokpak	Lesina	Allosome	K = 7	-0.027205
15229	KAZ14053	Lesina_295	Chokpak	Lesina	Allosome	K = 7	-0.052967
15230	KAZ14053	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 7	-0.028135
15231	KAZ14053	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 7	0.048809
15232	KAZ14053	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 7	-0.042533
15233	KAZ14053	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 7	-0.026814
15234	KAZ14053	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 7	0.012381
15235	KAZ14053	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 7	0.02972
15236	KAZ14053	PI22NLD0001M	Chokpak	Error	Allosome	K = 7	0.006036
15237	KAZ14059	Crotone517	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15238	KAZ14059	Crotone505	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15239	KAZ14059	Crotone518	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15240	KAZ14059	Crotone510	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15241	KAZ14059	Crotone500	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15242	KAZ14059	Crotone502	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15243	KAZ14059	Crotone501	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15244	KAZ14059	Crotone514	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15245	KAZ14059	Crotone498	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15246	KAZ14059	Crotone512	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15247	KAZ14059	FR046	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15248	KAZ14059	FR049	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15249	KAZ14059	FR051	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15250	KAZ14059	FR063	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15251	KAZ14059	FR064	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15252	KAZ14059	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15253	KAZ14059	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15254	KAZ14059	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15255	KAZ14059	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15256	KAZ14059	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15257	KAZ14059	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15258	KAZ14059	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15259	KAZ14059	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15260	KAZ14059	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15261	KAZ14059	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15262	KAZ14059	KAZ14001	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15263	KAZ14059	KAZ14003	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15264	KAZ14059	KAZ14032	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15265	KAZ14059	KAZ14035	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15266	KAZ14059	KAZ14053	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15267	KAZ14059	KAZ14054	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15268	KAZ14059	KAZ14055	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15269	KAZ14059	KAZ14057	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15270	KAZ14059	KAZ14059	Chokpak	Error	Allosome	K = 7	NA
15271	KAZ14059	KAZ14061	Chokpak	Error	Allosome	K = 7	0.027548
15272	KAZ14059	Lesina_280	Chokpak	Lesina	Allosome	K = 7	0.008421
15273	KAZ14059	Lesina_281	Chokpak	Lesina	Allosome	K = 7	0.002338
15274	KAZ14059	Lesina_282	Chokpak	Lesina	Allosome	K = 7	-0.006528
15275	KAZ14059	Lesina_285	Chokpak	Lesina	Allosome	K = 7	0.048263
15276	KAZ14059	Lesina_286	Chokpak	Lesina	Allosome	K = 7	0.025434
15277	KAZ14059	Lesina_287	Chokpak	Lesina	Allosome	K = 7	0.004267
15278	KAZ14059	Lesina_288	Chokpak	Lesina	Allosome	K = 7	-0.03231
15279	KAZ14059	Lesina_289	Chokpak	Lesina	Allosome	K = 7	-0.023624
15280	KAZ14059	Lesina_292	Chokpak	Lesina	Allosome	K = 7	-0.031218
15281	KAZ14059	Lesina_295	Chokpak	Lesina	Allosome	K = 7	0.013225
15282	KAZ14059	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 7	-0.043832
15283	KAZ14059	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 7	0.029472
15284	KAZ14059	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 7	-0.003778
15285	KAZ14059	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 7	0.023739
15286	KAZ14059	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 7	-0.014083
15287	KAZ14059	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 7	0.016042
15288	KAZ14059	PI22NLD0001M	Chokpak	Error	Allosome	K = 7	-0.006133
15289	KAZ14061	Crotone517	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15290	KAZ14061	Crotone505	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15291	KAZ14061	Crotone518	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15292	KAZ14061	Crotone510	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15293	KAZ14061	Crotone500	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15294	KAZ14061	Crotone502	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15295	KAZ14061	Crotone501	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15296	KAZ14061	Crotone514	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15297	KAZ14061	Crotone498	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15298	KAZ14061	Crotone512	Chokpak	Crotone	Allosome	K = 7	7.57000000000001e-06
15299	KAZ14061	FR046	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15300	KAZ14061	FR049	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15301	KAZ14061	FR051	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15302	KAZ14061	FR063	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15303	KAZ14061	FR064	Chokpak	Error	Allosome	K = 7	1.18200000000001e-05
15304	KAZ14061	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15305	KAZ14061	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15306	KAZ14061	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15307	KAZ14061	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15308	KAZ14061	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15309	KAZ14061	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15310	KAZ14061	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15311	KAZ14061	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15312	KAZ14061	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15313	KAZ14061	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 7	5.89999999999966e-07
15314	KAZ14061	KAZ14001	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15315	KAZ14061	KAZ14003	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15316	KAZ14061	KAZ14032	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15317	KAZ14061	KAZ14035	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15318	KAZ14061	KAZ14053	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15319	KAZ14061	KAZ14054	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15320	KAZ14061	KAZ14055	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15321	KAZ14061	KAZ14057	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15322	KAZ14061	KAZ14059	Chokpak	Error	Allosome	K = 7	0.000386844444444444
15323	KAZ14061	KAZ14061	Chokpak	Error	Allosome	K = 7	NA
15324	KAZ14061	Lesina_280	Chokpak	Lesina	Allosome	K = 7	0.00876
15325	KAZ14061	Lesina_281	Chokpak	Lesina	Allosome	K = 7	0.010881
15326	KAZ14061	Lesina_282	Chokpak	Lesina	Allosome	K = 7	-0.003997
15327	KAZ14061	Lesina_285	Chokpak	Lesina	Allosome	K = 7	-0.003579
15328	KAZ14061	Lesina_286	Chokpak	Lesina	Allosome	K = 7	-0.000232
15329	KAZ14061	Lesina_287	Chokpak	Lesina	Allosome	K = 7	-0.007288
15330	KAZ14061	Lesina_288	Chokpak	Lesina	Allosome	K = 7	0.012837
15331	KAZ14061	Lesina_289	Chokpak	Lesina	Allosome	K = 7	-0.00241
15332	KAZ14061	Lesina_292	Chokpak	Lesina	Allosome	K = 7	-0.036513
15333	KAZ14061	Lesina_295	Chokpak	Lesina	Allosome	K = 7	0.013896
15334	KAZ14061	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 7	0.001011
15335	KAZ14061	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 7	-0.008666
15336	KAZ14061	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 7	-0.000816
15337	KAZ14061	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 7	-0.005645
15338	KAZ14061	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 7	-0.02074
15339	KAZ14061	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 7	0.008564
15340	KAZ14061	PI22NLD0001M	Chokpak	Error	Allosome	K = 7	0.025135
15341	Lesina_287	Crotone517	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15342	Lesina_287	Crotone505	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15343	Lesina_287	Crotone518	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15344	Lesina_287	Crotone510	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15345	Lesina_287	Crotone500	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15346	Lesina_287	Crotone502	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15347	Lesina_287	Crotone501	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15348	Lesina_287	Crotone514	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15349	Lesina_287	Crotone498	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15350	Lesina_287	Crotone512	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15351	Lesina_287	FR046	Lesina	Error	Allosome	K = 7	-1.54199999999997e-05
15352	Lesina_287	FR049	Lesina	Error	Allosome	K = 7	-1.54199999999997e-05
15353	Lesina_287	FR051	Lesina	Error	Allosome	K = 7	-1.54199999999997e-05
15354	Lesina_287	FR063	Lesina	Error	Allosome	K = 7	-1.54199999999997e-05
15355	Lesina_287	FR064	Lesina	Error	Allosome	K = 7	-1.54199999999997e-05
15356	Lesina_287	Guglionesi_433	Lesina	Guglionesi	Allosome	K = 7	-4.82999999999987e-06
15357	Lesina_287	Guglionesi_426	Lesina	Guglionesi	Allosome	K = 7	-4.82999999999987e-06
15358	Lesina_287	Guglionesi_431	Lesina	Guglionesi	Allosome	K = 7	-4.82999999999987e-06
15359	Lesina_287	Guglionesi_336	Lesina	Guglionesi	Allosome	K = 7	-4.82999999999987e-06
15360	Lesina_287	Guglionesi_428	Lesina	Guglionesi	Allosome	K = 7	-4.82999999999987e-06
15361	Lesina_287	Guglionesi_429	Lesina	Guglionesi	Allosome	K = 7	-4.82999999999987e-06
15362	Lesina_287	Guglionesi_434	Lesina	Guglionesi	Allosome	K = 7	-4.82999999999987e-06
15363	Lesina_287	Guglionesi_435	Lesina	Guglionesi	Allosome	K = 7	-4.82999999999987e-06
15364	Lesina_287	Guglionesi_427	Lesina	Guglionesi	Allosome	K = 7	-4.82999999999987e-06
15365	Lesina_287	Guglionesi_432	Lesina	Guglionesi	Allosome	K = 7	-4.82999999999987e-06
15366	Lesina_287	KAZ14001	Lesina	Error	Allosome	K = 7	-0.00087047
15367	Lesina_287	KAZ14003	Lesina	Error	Allosome	K = 7	-0.00087047
15368	Lesina_287	KAZ14032	Lesina	Error	Allosome	K = 7	-0.00087047
15369	Lesina_287	KAZ14035	Lesina	Error	Allosome	K = 7	-0.00087047
15370	Lesina_287	KAZ14053	Lesina	Error	Allosome	K = 7	-0.00087047
15371	Lesina_287	KAZ14054	Lesina	Error	Allosome	K = 7	-0.00087047
15372	Lesina_287	KAZ14055	Lesina	Error	Allosome	K = 7	-0.00087047
15373	Lesina_287	KAZ14057	Lesina	Error	Allosome	K = 7	-0.00087047
15374	Lesina_287	KAZ14059	Lesina	Error	Allosome	K = 7	-0.00087047
15375	Lesina_287	KAZ14061	Lesina	Error	Allosome	K = 7	-0.00087047
15376	Lesina_287	Lesina_280	Lesina	Lesina	Allosome	K = 7	0.027332
15377	Lesina_287	Lesina_281	Lesina	Lesina	Allosome	K = 7	-0.018201
15378	Lesina_287	Lesina_282	Lesina	Lesina	Allosome	K = 7	0.040643
15379	Lesina_287	Lesina_285	Lesina	Lesina	Allosome	K = 7	-0.080704
15380	Lesina_287	Lesina_286	Lesina	Lesina	Allosome	K = 7	-0.03063
15381	Lesina_287	Lesina_287	Lesina	Lesina	Allosome	K = 7	NA
15382	Lesina_287	Lesina_288	Lesina	Lesina	Allosome	K = 7	0.051952
15383	Lesina_287	Lesina_289	Lesina	Lesina	Allosome	K = 7	-0.002435
15384	Lesina_287	Lesina_292	Lesina	Lesina	Allosome	K = 7	0.026381
15385	Lesina_287	Lesina_295	Lesina	Lesina	Allosome	K = 7	-0.016721
15386	Lesina_287	PDOM2022NLD0042M	Lesina	Error	Allosome	K = 7	0.012235
15387	Lesina_287	PDOM2022NLD0044M	Lesina	Error	Allosome	K = 7	0.007951
15388	Lesina_287	PDOM2022NLD0045M	Lesina	Error	Allosome	K = 7	-0.040111
15389	Lesina_287	PDOM2022NLD0046M	Lesina	Error	Allosome	K = 7	0.013016
15390	Lesina_287	PDOM2022NLD0072M	Lesina	Error	Allosome	K = 7	-0.009971
15391	Lesina_287	PDOM2022NLD0077M	Lesina	Error	Allosome	K = 7	0.007317
15392	Lesina_287	PI22NLD0001M	Lesina	Error	Allosome	K = 7	0.007419
15393	Lesina_280	Crotone517	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15394	Lesina_280	Crotone505	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15395	Lesina_280	Crotone518	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15396	Lesina_280	Crotone510	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15397	Lesina_280	Crotone500	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15398	Lesina_280	Crotone502	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15399	Lesina_280	Crotone501	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
15400	Lesina_280	Crotone514	Lesina	Crotone	Allosome	K = 7	1.79999999999971e-07
